ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF490109,0.1610509753227234,0.313955157995224,0.2665307990339424,0.26857495307922363,0.03941157003423683,0.0010876560118049383,0.0017174386885017157,0.0013779983456379658,0.0013532834127545357,1.5958736862187086E-4
BF490201,0.23634234070777893,0.35213470458984375,0.3010961956479457,0.30157729983329773,0.02753662509625083,0.0012260425137355924,0.002395843854174018,0.0015299210592835692,0.001467902329750359,2.4695528342045386E-4
BF490202,0.21695999801158905,0.33603915572166443,0.28489425997758183,0.28833869099617004,0.02539560670174775,0.0010099203791469336,0.001644871779717505,0.001381955435201746,0.0013865185746809465,1.520444933540807E-4
BF490203,0.23843257129192352,0.32524436712265015,0.28269905267189704,0.28201672434806824,0.020288366907883056,0.0014091196935623884,0.002741336589679122,0.0017074382533720333,0.0016064825467765331,2.9628758335902374E-4
BF490204,0.2476820945739746,0.36422187089920044,0.31801454357440584,0.32592350244522095,0.027796011787607607,0.0011385433608666062,0.00226387707516551,0.0015665675271263084,0.0015207154210656881,2.1023980842749005E-4
BF490205,0.25924769043922424,0.37277624011039734,0.3079705211502036,0.31351256370544434,0.02836731951843168,0.0014946359442546964,0.0019886333029717207,0.0016475654994414213,0.0016099250642582774,1.2692598565674628E-4
BF490206,0.24144142866134644,0.37277624011039734,0.31851551281453183,0.31778949266586465,0.022070151720157315,0.0013592327013611794,0.002395843854174018,0.0016417455356227423,0.0016280670459146687,1.7128584644648763E-4
BF490207,0.25905853509902954,0.37277624011039734,0.3193270277210148,0.326917439699173,0.03000579257497783,0.0010160760721191764,0.002179693663492799,0.0016823862992855745,0.0017342809587717056,1.9490675883965467E-4
BF490208,0.2410849630832672,0.3582756221294403,0.31406573269734833,0.32839953899383545,0.030313922419973854,0.0012294859625399113,0.0024829539470374584,0.0016278255972659434,0.0015591075643897057,2.898313333302062E-4
BF490301,0.20717598497867584,0.3553090989589691,0.2958760097173285,0.29539670102736526,0.03398846351799385,0.001197888283059001,0.002230308949947357,0.0016806151049040573,0.0017153150402009487,2.2991666740390567E-4
BF490302,0.18136802315711975,0.2756689786911011,0.2177870809477543,0.21619008481502533,0.024918226638896902,5.460854736156762E-4,0.001373960287310183,9.017203875711022E-4,8.997269324027002E-4,1.7325904290038305E-4
BF490303,0.23390528559684753,0.3487013578414917,0.30822696060190224,0.3176025152206421,0.024638842100394562,0.001493053394369781,0.0026133779902011156,0.0017698433224569159,0.001719023333862424,2.1136315361066998E-4
BF490304,0.17850707471370697,0.2971988022327423,0.21928470830497176,0.21415577828884125,0.02937777526793089,5.460854736156762E-4,0.0016796663403511047,0.0010729994642585687,0.0010419900063425303,2.600617876258711E-4
BF490305,0.19344083964824677,0.2944090962409973,0.24497278794783378,0.24804677069187164,0.02345721252432741,5.970986094325781E-4,0.001559523050673306,9.020374341627778E-4,8.652514661662281E-4,1.9812400652709423E-4
BF490306,0.1963532418012619,0.3189120292663574,0.2432928045952906,0.23376397788524628,0.0325830714547597,5.970986094325781E-4,0.00137603422626853,7.527504677321807E-4,7.326541817747056E-4,1.2897283602676275E-4
BF490307,0.23838652670383453,0.33120813965797424,0.2876847102961317,0.293814092874527,0.026450905242692793,0.0011589822825044394,0.0017268562223762274,0.0014412070910872633,0.0014536581002175808,1.48259183786632E-4
BF490308,0.23871101438999176,0.34765148162841797,0.2837625114173792,0.28287848830223083,0.026951809189443406,0.0014620720176026225,0.002741336589679122,0.0017557862592928292,0.0017217978602275252,2.2666709811194292E-4
BF490309,0.20460347831249237,0.3139720857143402,0.269443578686665,0.2699865400791168,0.022842266001014282,0.0010359026491641998,0.001900700619444251,0.0012272551611638054,0.0011894978815689683,1.6930815915833946E-4
BF490310,0.21875795722007751,0.3635399043560028,0.30878370509668235,0.31113610572593153,0.027674829668378465,9.727829019539058E-4,0.002395843854174018,0.0015496485253729507,0.0015140166605326231,2.600769007596817E-4
BF490311,0.20041167736053467,0.28333693742752075,0.24239458467730943,0.24847479164600372,0.024346852754329632,8.598817512392998E-4,0.0012252614833414555,0.0010455507603444648,0.0010385912610217929,9.897836449885893E-5
BF500101,0.26423564553260803,0.3280196785926819,0.30115563120200955,0.30154094099998474,0.016454182667844663,0.0012066670460626483,0.0026849526911973953,0.0020533367491648653,0.002034717472270131,4.3662284547628475E-4
BF500102,0.24505355954170227,0.3258932828903198,0.2995591856504031,0.3012700080871582,0.020598796197743265,0.0014158636331558228,0.0030281010549515486,0.002036223351684462,0.001953539904206991,4.03619119620142E-4
BF500103,0.2883254289627075,0.33370882272720337,0.3105307607547097,0.31375712156295776,0.013891000302184705,7.634422508999705E-4,0.0025855510029941797,0.0018647522181413352,0.002005192916840315,5.323530490586668E-4
BF500104,0.24731850624084473,0.30154094099998474,0.28307514040763126,0.2837662398815155,0.013268725347174182,0.001433856668882072,0.003098150249570608,0.002120905829133349,0.002034717472270131,5.013386183935404E-4
BF500105,0.2590892016887665,0.3315145671367645,0.2986136354974255,0.3009602129459381,0.018511413709064534,0.001000845804810524,0.003105016192421317,0.0021820958996292,0.0022106419783085585,4.415275908963704E-4
BF500107,0.2728135585784912,0.33370882272720337,0.2975275231039395,0.2964991629123688,0.014278982414398426,0.001557409530505538,0.0027388918679207563,0.0019637604210415243,0.001822263584472239,3.170126059362705E-4
BF500106,0.2398662269115448,0.3405672311782837,0.2939554353748314,0.2965000867843628,0.02587556289312529,7.703296141698956E-4,0.003218773752450943,0.0020993500601424173,0.002234494546428323,5.848458666093865E-4
BF500108,0.2692905068397522,0.3405672311782837,0.31498755709483073,0.317055344581604,0.016750715543475875,7.571224705316126E-4,0.002440887037664652,0.0011402138693678058,0.0010471987770870328,5.645169218627866E-4
BF500109,0.28014442324638367,0.3280196785926819,0.29379270831504184,0.2932395339012146,0.013116246771499146,0.001822263584472239,0.0033396414946764708,0.0024968829265370708,0.002520995680242777,4.2306585420934657E-4
BF500110,0.272930771112442,0.3166685104370117,0.2907444785603069,0.29036015272140503,0.011720932295274373,0.0017745799850672483,0.0036287910770624876,0.0022607274755666205,0.0022205249406397343,4.984291808875261E-4
BF500111,0.23086009919643402,0.3110775947570801,0.2822774992435835,0.2849932312965393,0.016469398298550847,0.0022913306020200253,0.0037195184268057346,0.0030122097447746183,0.0031371719669550657,4.00951347833859E-4
BF500112,0.2705381512641907,0.3317146301269531,0.2970092108647411,0.30120208859443665,0.014782208900157573,7.634422508999705E-4,0.001957276603206992,0.0010756882572096355,9.40099882427603E-4,2.8434197927363096E-4
BF500113,0.2626965343952179,0.33370882272720337,0.2935774192058792,0.28351935744285583,0.022092827275537137,8.180236909538507E-4,0.002440887037664652,0.0015241244935168651,0.001557409530505538,4.3259800824444096E-4
