ADM3_PCODE,young,elderly,working,dependency_ratio
CI220101,13230.020621731344,933.8080470428856,17971.1279882461,0.7881435532615422
CI220102,9249.513977258805,652.8539019114431,12564.167832995467,0.7881435532216534
CI220103,76444.20215282067,5395.623572966133,103838.73013273337,0.7881435531922805
CI220104,21780.04725109717,1504.7514037301185,28778.56818918053,0.8091020547568918
CI220105,7983.0348343023925,563.4626264995813,10843.833494391482,0.7881435532205737
CI220106,22998.351500043227,1623.2813470684703,31240.035833693728,0.7881435532975991
CI220107,10631.227434002372,750.3787040529648,14441.03182851668,0.7881435532591307
CI220201,19928.83793717049,1406.6273789179481,27070.532044541815,0.7881435533288778
CI220202,17722.466908352188,1250.8961764717315,24073.486367548772,0.7881435532495262
CI220203,8721.917405209088,615.6148121428951,11847.501866195356,0.788143553198746
CI220204,8522.580591904327,601.5451196113941,11576.73075495822,0.7881435531881859
CI220301,30884.63817313934,2179.56532362827,41943.776694623106,0.7882981958800626
CI220302,5035.613159337489,348.87495430453345,6677.782676487878,0.8063287433118365
CI220303,10692.374729651428,754.6946335774272,14524.091856509081,0.7881435532300606
CI220304,5995.11555157814,423.15029599103576,8143.5238800831185,0.7881435533413904
CI220305,24524.7139289734,1707.8121536061772,33277.89929256185,0.788286720022708
CI220306,3884.2402440073806,274.00241475889203,5272.303893698928,0.7886955575030302
CI230101,12650.824218296915,769.1571421826084,14113.365252445687,0.9508704069112073
CI230102,71590.14997134503,4351.9170783090585,79866.51471269889,0.9508624149036415
CI230103,106701.94186859645,6486.339299306762,119037.49626271409,0.9508624149662747
CI230104,13959.032190873904,848.5601806102541,15572.80226672529,0.9508624149889728
CI230105,6254.872447617107,380.2294901240082,6977.983179680315,0.9508624149542723
CI230106,10414.596386736423,633.0963114288063,11618.602781411239,0.9508624148714838
CI230107,22168.95456199328,1347.63584106246,24731.853981024753,0.9508624149689138
CI230201,58659.15135673103,3565.8503677281424,65440.5945088418,0.9508624148585911
CI230202,15707.945213437219,954.875427384563,17523.902914770006,0.9508624147179872
